lm_prompt,task_inputs,references,lm_output_original,exact_match_original,lm_output_finetuned,exact_match_finetuned
"正しい答えは何でしょう？

0.「クッキー」
1.「青果」
2.「ドーナツ」
3.「店員」
4.「葡萄」
問題：野菜と果物を総称した言い方は？
回答：「青果」

0.「快い」
1.「気心」
2.「笑顔」
3.「心霊」
4.「良い気持ち」
問題：気持ちが良くて爽やかな様子は？
回答：「快い」

0.「会合」
1.「休憩室」
2.「スーパー」
3.「レストラン」
4.「本屋」
問題：街中にあるなんでも売っている店は何と言いますか？
回答：「","{'q_id': 8978, 'question': '街中にあるなんでも売っている店は何と言いますか？', 'choice0': '会合', 'choice1': '休憩室', 'choice2': 'スーパー', 'choice3': 'レストラン', 'choice4': '本屋', 'label': 2}",['スーパー'],スーパー,True,スーパー,True
"正しい答えは何でしょう？

0.「パール」
1.「燃やす」
2.「植える」
3.「ダイヤモンド」
4.「栽培する」
問題：目的や成果を得るために植物を育成するということはどれ？
回答：「栽培する」

0.「柿の種」
1.「豆」
2.「チーズ」
3.「辛子」
4.「飴」
問題：ビールのつまみにえだ何？
回答：「豆」

0.「アメリカ」
1.「イタリア」
2.「チリ」
3.「国」
4.「パリ」
問題：花の都とは？
回答：「","{'q_id': 8979, 'question': '花の都とは？', 'choice0': 'アメリカ', 'choice1': 'イタリア', 'choice2': 'チリ', 'choice3': '国', 'choice4': 'パリ', 'label': 4}",['パリ'],イタリア,False,パリ,True
"正しい答えは何でしょう？

0.「海」
1.「河原」
2.「山」
3.「橋の下」
4.「川」
問題：国土の標高の高い部分は？
回答：「山」

0.「ゲスト」
1.「公園」
2.「四月」
3.「早苗月」
4.「蜜月」
問題：親密な関係にある事を何と言う？
回答：「蜜月」

0.「浮き輪」
1.「水着」
2.「ボート」
3.「水泳」
4.「海水」
問題：水などで体を浮かせるときに使う道具はなに？
回答：「","{'q_id': 8980, 'question': '水などで体を浮かせるときに使う道具はなに？', 'choice0': '浮き輪', 'choice1': '水着', 'choice2': 'ボート', 'choice3': '水泳', 'choice4': '海水', 'label': 0}",['浮き輪'],水着,False,ボート,False
"正しい答えは何でしょう？

0.「シェイカー」
1.「ブルドーザー」
2.「波動砲」
3.「ハリケーン」
4.「ドライバー」
問題：重機は？
回答：「ブルドーザー」

0.「サンバ」
1.「プエブラ」
2.「演歌」
3.「ホンジュラス」
4.「国歌」
問題：リズムにのって踊るのは何？
回答：「サンバ」

0.「郵便局」
1.「電波」
2.「車」
3.「自転車」
4.「警察署」
問題：はがきを配達してくれるとこは？
回答：「","{'q_id': 8981, 'question': 'はがきを配達してくれるとこは？', 'choice0': '郵便局', 'choice1': '電波', 'choice2': '車', 'choice3': '自転車', 'choice4': '警察署', 'label': 0}",['郵便局'],郵便局,True,郵便局,True
"正しい答えは何でしょう？

0.「魚市場」
1.「商店」
2.「魚類学」
3.「スーパー」
4.「魚価」
問題：セリが行われている場所は？
回答：「魚市場」

0.「パソコン」
1.「紙」
2.「ファイル」
3.「ストーブ」
4.「バキューム」
問題：口の中から唾液や削った歯の粉などを吸い取る治療機器といえば？
回答：「バキューム」

0.「薬局」
1.「スーパー」
2.「ストア」
3.「コインランドリー」
4.「デパート」
問題：物を売っている所を総称して？
回答：「","{'q_id': 8982, 'question': '物を売っている所を総称して？', 'choice0': '薬局', 'choice1': 'スーパー', 'choice2': 'ストア', 'choice3': 'コインランドリー', 'choice4': 'デパート', 'label': 2}",['ストア'],店,False,スーパー,False
"正しい答えは何でしょう？

0.「ウッドデッキ」
1.「キッチン」
2.「リビング」
3.「デッキブラシ」
4.「デッキチェア」
問題：一戸建ての家の庭にある、木でできたものは何？
回答：「ウッドデッキ」

0.「下町」
1.「花火」
2.「飛行機」
3.「スカイツリー」
4.「合羽橋」
問題：想像上の生き物の名前が入った東京の名所は？
回答：「合羽橋」

0.「ドラッグ」
1.「マシュマロ」
2.「ガム」
3.「モチ」
4.「代わり」
問題：飲み込まずにかんで香りや味を楽しむ、弾力性のある菓子は何？
回答：「","{'q_id': 8983, 'question': '飲み込まずにかんで香りや味を楽しむ、弾力性のある菓子は何？', 'choice0': 'ドラッグ', 'choice1': 'マシュマロ', 'choice2': 'ガム', 'choice3': 'モチ', 'choice4': '代わり', 'label': 2}",['ガム'],ガム,True,マシュマロ,False
"正しい答えは何でしょう？

0.「ゴミ箱」
1.「扇風機」
2.「廊下」
3.「ネコ」
4.「イヌ」
問題：教室を出るとあるのは？
回答：「廊下」

0.「監獄」
1.「式」
2.「決済」
3.「寮」
4.「現金」
問題：学校が学生のため、会社が社員のためなどに設置する、多人数の住居は？
回答：「寮」

0.「朝鮮人参」
1.「ナス」
2.「朝鮮語」
3.「北朝鮮」
4.「カボチャ」
問題：中国・遼東半島から朝鮮半島にかけての地域でとれる人参は？
回答：「","{'q_id': 8984, 'question': '中国・遼東半島から朝鮮半島にかけての地域でとれる人参は？', 'choice0': '朝鮮人参', 'choice1': 'ナス', 'choice2': '朝鮮語', 'choice3': '北朝鮮', 'choice4': 'カボチャ', 'label': 0}",['朝鮮人参'],朝鮮人参,True,朝鮮人参,True
"正しい答えは何でしょう？

0.「記事」
1.「朝」
2.「強化」
3.「昼」
4.「歴史学」
問題：昔からの出来事を調べる学問は？
回答：「歴史学」

0.「トランク」
1.「引き出し」
2.「道具箱」
3.「タオル」
4.「ハンカチ」
問題：スーツケースより大型の旅行鞄を何と呼ぶ？
回答：「トランク」

0.「ボードゲーム」
1.「冷凍」
2.「冷蔵」
3.「ダスト」
4.「冷却装置」
問題：冷やす装置のことを何という？
回答：「","{'q_id': 8985, 'question': '冷やす装置のことを何という？', 'choice0': 'ボードゲーム', 'choice1': '冷凍', 'choice2': '冷蔵', 'choice3': 'ダスト', 'choice4': '冷却装置', 'label': 4}",['冷却装置'],冷凍,False,冷却,False
"正しい答えは何でしょう？

0.「足」
1.「肩」
2.「頭部」
3.「脾臓」
4.「手」
問題：人体の一番上にあるのはどれ？
回答：「頭部」

0.「春日部」
1.「春日井」
2.「春日盆」
3.「春日丘」
4.「春日竜神」
問題：次のうち、神様なのはどれ？
回答：「春日竜神」

0.「八百屋」
1.「電子レンジ」
2.「冷蔵庫」
3.「収穫」
4.「冷凍庫」
問題：冷えたものを温まるのに使うものは？
回答：「","{'q_id': 8986, 'question': '冷えたものを温まるのに使うものは？', 'choice0': '八百屋', 'choice1': '電子レンジ', 'choice2': '冷蔵庫', 'choice3': '収穫', 'choice4': '冷凍庫', 'label': 1}",['電子レンジ'],冷蔵庫,False,冷蔵庫,False
"正しい答えは何でしょう？

0.「世に聞こえる」
1.「聞こえた」
2.「偉い人」
3.「聞こえ」
4.「無名」
問題：有名のいいかえは？
回答：「世に聞こえる」

0.「布団」
1.「ラジオ」
2.「文献」
3.「テレビ」
4.「花瓶」
問題：水に濡れても大丈夫なのは？
回答：「花瓶」

0.「地下牢」
1.「宿」
2.「自宅」
3.「学校」
4.「幽霊屋敷」
問題：悪事をはたらいた人が収監されるのはどこ？
回答：「","{'q_id': 8987, 'question': '悪事をはたらいた人が収監されるのはどこ？', 'choice0': '地下牢', 'choice1': '宿', 'choice2': '自宅', 'choice3': '学校', 'choice4': '幽霊屋敷', 'label': 0}",['地下牢'],地下牢,True,地下牢,True
"正しい答えは何でしょう？

0.「中華」
1.「和食」
2.「信号機」
3.「天津飯」
4.「西洋料理」
問題：フランス料理などの欧米を中心とした料理を何という？
回答：「西洋料理」

0.「鍛錬」
1.「種族」
2.「野生」
3.「群れ」
4.「近郊」
問題：自然で育つことをなんという？
回答：「野生」

0.「箸」
1.「はさみ」
2.「ヨーロッパ」
3.「靴」
4.「イタリア」
問題：身につけるものは？
回答：「","{'q_id': 8988, 'question': '身につけるものは？', 'choice0': '箸', 'choice1': 'はさみ', 'choice2': 'ヨーロッパ', 'choice3': '靴', 'choice4': 'イタリア', 'label': 3}",['靴'],靴,True,靴,True
"正しい答えは何でしょう？

0.「婚姻届」
1.「人事部」
2.「マンガ」
3.「エントリーシート」
4.「社長」
問題：学生が就職の最初に書くものは？
回答：「エントリーシート」

0.「ボール」
1.「芝生」
2.「ライト」
3.「池」
4.「ダイヤモンド」
問題：隣の家のものが青く見えるのは？
回答：「芝生」

0.「乱れ」
1.「感心」
2.「動揺」
3.「破壊」
4.「納得」
問題：心が乱される様を何という？
回答：「","{'q_id': 8989, 'question': '心が乱される様を何という？', 'choice0': '乱れ', 'choice1': '感心', 'choice2': '動揺', 'choice3': '破壊', 'choice4': '納得', 'label': 2}",['動揺'],感心,False,感心,False
"正しい答えは何でしょう？

0.「寄り切る」
1.「押し出す」
2.「震い付く」
3.「板に付く」
4.「条件付きジャンプ」
問題：設定があってとびはねることは？
回答：「条件付きジャンプ」

0.「ケーキ」
1.「看病する」
2.「お見舞い」
3.「問診する」
4.「休む」
問題：病気の人を助ける事は何という？
回答：「看病する」

0.「国家を象徴する」
1.「テーマパーク」
2.「アミューズメント」
3.「気持ちを高揚させる」
4.「ふる」
問題：議事堂のイメージは？
回答：「","{'q_id': 8990, 'question': '議事堂のイメージは？', 'choice0': '国家を象徴する', 'choice1': 'テーマパーク', 'choice2': 'アミューズメント', 'choice3': '気持ちを高揚させる', 'choice4': 'ふる', 'label': 0}",['国家を象徴する'],国家を象徴する,True,国家を象徴する,True
"正しい答えは何でしょう？

0.「貯金箱」
1.「貯蔵」
2.「掃除」
3.「蔵」
4.「保存」
問題：パソコンにﾃﾞーﾀ記憶させる方法は？
回答：「保存」

0.「保存するもの」
1.「ビン」
2.「容器」
3.「入れ物」
4.「ザック」
問題：ワインや牛乳などを入れるガラス製の製品を何と言いますか？
回答：「ビン」

0.「近世科学」
1.「文明科学」
2.「近代科学」
3.「大気科学」
4.「法則科学」
問題：19から20世紀以降の技術等に関して研究する分野は？
回答：「","{'q_id': 8991, 'question': '19から20世紀以降の技術等に関して研究する分野は？', 'choice0': '近世科学', 'choice1': '文明科学', 'choice2': '近代科学', 'choice3': '大気科学', 'choice4': '法則科学', 'label': 2}",['近代科学'],近代科学,True,近世科学,False
"正しい答えは何でしょう？

0.「池」
1.「沼」
2.「川」
3.「洗濯機」
4.「海」
問題：桃太郎で桃が流れてきたのは？
回答：「川」

0.「印刷会社」
1.「日本のメーカー」
2.「スーパー」
3.「プリンタ」
4.「家電会社」
問題：電化製品を作っている企業を他に何と言う？
回答：「家電会社」

0.「機敏」
1.「リード」
2.「リアクション」
3.「身振り」
4.「盲導犬」
問題：言葉を使わずに相手に伝える手段でオーバーに手足を動かして伝える事を何と言う？
回答：「","{'q_id': 8992, 'question': '言葉を使わずに相手に伝える手段でオーバーに手足を動かして伝える事を何と言う？', 'choice0': '機敏', 'choice1': 'リード', 'choice2': 'リアクション', 'choice3': '身振り', 'choice4': '盲導犬', 'label': 3}",['身振り'],リアクション,False,リアクション,False
